university_id,university_name,url
457,Université De Strasbourg,https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A9%20De%20Strasbourg%20Strasbourg%20FR&format=geojson&addressdetails=1&limit=1
458,University Of Guelph,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Guelph%20Guelph%20CA&format=geojson&addressdetails=1&limit=1
459,"Stony Brook University, State University Of New York",https://nominatim.openstreetmap.org/search.php?q=Stony%20Brook%20University%2C%20State%20University%20Of%20New%20York%20Stony%20Brook%20US&format=geojson&addressdetails=1&limit=1
460,Universidad De Santiago De Chile (Usach),https://nominatim.openstreetmap.org/search.php?q=Universidad%20De%20Santiago%20De%20Chile%20%20Santiago%20CL&format=geojson&addressdetails=1&limit=1
461,Tampere University,https://nominatim.openstreetmap.org/search.php?q=Tampere%20University%20Tampere%20FI&format=geojson&addressdetails=1&limit=1
462,Universidad De Sevilla,https://nominatim.openstreetmap.org/search.php?q=Universidad%20De%20Sevilla%20Castro%20ES&format=geojson&addressdetails=1&limit=1
463,Macau University Of Science And Technology,https://nominatim.openstreetmap.org/search.php?q=Macau%20University%20Of%20Science%20And%20Technology%20Macau%20MO&format=geojson&addressdetails=1&limit=1
464,Kobe University,https://nominatim.openstreetmap.org/search.php?q=Kobe%20University%20Kobe%20JP&format=geojson&addressdetails=1&limit=1
465,Universität Konstanz,https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A4t%20Konstanz%20Konstanz%20DE&format=geojson&addressdetails=1&limit=1
466,Universitat Ramon Llull,https://nominatim.openstreetmap.org/search.php?q=Universitat%20Ramon%20Llull%20Barcelona%20ES&format=geojson&addressdetails=1&limit=1
467,University At Buffalo Suny,https://nominatim.openstreetmap.org/search.php?q=University%20At%20Buffalo%20Suny%20Buffalo%20US&format=geojson&addressdetails=1&limit=1
468,Washington State University,https://nominatim.openstreetmap.org/search.php?q=Washington%20State%20University%20Washington%20US&format=geojson&addressdetails=1&limit=1
469,Iowa State University,https://nominatim.openstreetmap.org/search.php?q=Iowa%20State%20University%20Ames%20US&format=geojson&addressdetails=1&limit=1
470,Ben-Gurion University Of The Negev,https://nominatim.openstreetmap.org/search.php?q=Ben-Gurion%20University%20Of%20The%20Negev%20Beersheba%20IL&format=geojson&addressdetails=1&limit=1
471,"Essex, University Of",https://nominatim.openstreetmap.org/search.php?q=Essex%2C%20University%20Of%20Colchester%20UK&format=geojson&addressdetails=1&limit=1
472,Johannes Kepler University Linz,https://nominatim.openstreetmap.org/search.php?q=Johannes%20Kepler%20University%20Linz%20Linz%20AT&format=geojson&addressdetails=1&limit=1
473,Bangor University,https://nominatim.openstreetmap.org/search.php?q=Bangor%20University%20Bangor%20UK&format=geojson&addressdetails=1&limit=1
474,Hiroshima University,https://nominatim.openstreetmap.org/search.php?q=Hiroshima%20University%20Hiroshima%20JP&format=geojson&addressdetails=1&limit=1
475,Universität Potsdam,https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A4t%20Potsdam%20Potsdam%20DE&format=geojson&addressdetails=1&limit=1
476,Ajman University,https://nominatim.openstreetmap.org/search.php?q=Ajman%20University%20Washington%20AE&format=geojson&addressdetails=1&limit=1
477,Bilkent University,https://nominatim.openstreetmap.org/search.php?q=Bilkent%20University%20Ankara%20TR&format=geojson&addressdetails=1&limit=1
478,Indian Institute Of Technology Indore (Iit Indore),https://nominatim.openstreetmap.org/search.php?q=Indian%20Institute%20Of%20Technology%20Indore%20%20Indore%20IN&format=geojson&addressdetails=1&limit=1
479,Royal Holloway University Of London,https://nominatim.openstreetmap.org/search.php?q=Royal%20Holloway%20University%20Of%20London%20London%20UK&format=geojson&addressdetails=1&limit=1
480,Aix-Marseille University,https://nominatim.openstreetmap.org/search.php?q=Aix-Marseille%20University%20Marseille%20FR&format=geojson&addressdetails=1&limit=1
481,Pontificia Universidad Católica Argentina,https://nominatim.openstreetmap.org/search.php?q=Pontificia%20Universidad%20Cat%C3%B3lica%20Argentina%20Sofia%20AR&format=geojson&addressdetails=1&limit=1
482,"The University Of Tennessee, Knoxville",https://nominatim.openstreetmap.org/search.php?q=The%20University%20Of%20Tennessee%2C%20Knoxville%20Knoxville%20US&format=geojson&addressdetails=1&limit=1
483,China Agricultural University,https://nominatim.openstreetmap.org/search.php?q=China%20Agricultural%20University%20Beijing%20CN&format=geojson&addressdetails=1&limit=1
484,American University Of Ras Al Khaimah ( Aurak ),https://nominatim.openstreetmap.org/search.php?q=American%20University%20Of%20Ras%20Al%20Khaimah%20%20Washington%20AE&format=geojson&addressdetails=1&limit=1
485,National Sun Yat-Sen University,https://nominatim.openstreetmap.org/search.php?q=National%20Sun%20Yat-Sen%20University%20%20TW&format=geojson&addressdetails=1&limit=1
486,Universität Mannheim,https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A4t%20Mannheim%20Mannheim%20DE&format=geojson&addressdetails=1&limit=1
487,University Of Hawai?I At M?Noa,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Hawai%3FI%20At%20M%3FNoa%20Honolulu%20US&format=geojson&addressdetails=1&limit=1
488,Dalian University Of Technology,https://nominatim.openstreetmap.org/search.php?q=Dalian%20University%20Of%20Technology%20Dalian%20CN&format=geojson&addressdetails=1&limit=1
489,Chung-Ang University (Cau),https://nominatim.openstreetmap.org/search.php?q=Chung-Ang%20University%20%20Seoul%20KR&format=geojson&addressdetails=1&limit=1
490,Isfahan University Of Technology,https://nominatim.openstreetmap.org/search.php?q=Isfahan%20University%20Of%20Technology%20Isfahan%20IR&format=geojson&addressdetails=1&limit=1
491,Southeast University,https://nominatim.openstreetmap.org/search.php?q=Southeast%20University%20Nanjing%20CN&format=geojson&addressdetails=1&limit=1
492,Unesp,https://nominatim.openstreetmap.org/search.php?q=Unesp%20Rennes%20BR&format=geojson&addressdetails=1&limit=1
493,University Of Jyväskylä,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Jyv%C3%A4skyl%C3%A4%20Jyv%C3%A4skyl%C3%A4%20FI&format=geojson&addressdetails=1&limit=1
494,Central Queensland University (Cquniversity Australia),https://nominatim.openstreetmap.org/search.php?q=Central%20Queensland%20University%20%20Rockhampton%20AU&format=geojson&addressdetails=1&limit=1
495,Duy Tan University,https://nominatim.openstreetmap.org/search.php?q=Duy%20Tan%20University%20Da%20Nang%20VN&format=geojson&addressdetails=1&limit=1
496,Chongqing University,https://nominatim.openstreetmap.org/search.php?q=Chongqing%20University%20Chongqing%20CN&format=geojson&addressdetails=1&limit=1
497,National Research Nuclear University Mephi (Moscow Engineering Physics Institute),https://nominatim.openstreetmap.org/search.php?q=National%20Research%20Nuclear%20University%20Mephi%20%20Moscow%20RU&format=geojson&addressdetails=1&limit=1
498,Universidad De Costa Rica,https://nominatim.openstreetmap.org/search.php?q=Universidad%20De%20Costa%20Rica%20Lausanne%20CR&format=geojson&addressdetails=1&limit=1
499,"University Of California, Riverside",https://nominatim.openstreetmap.org/search.php?q=University%20Of%20California%2C%20Riverside%20Riverside%20US&format=geojson&addressdetails=1&limit=1
500,Abu Dhabi University,https://nominatim.openstreetmap.org/search.php?q=Abu%20Dhabi%20University%20Mexico%20AE&format=geojson&addressdetails=1&limit=1
501,Colorado School Of Mines,https://nominatim.openstreetmap.org/search.php?q=Colorado%20School%20Of%20Mines%20Golden%20US&format=geojson&addressdetails=1&limit=1
502,Zhengzhou University,https://nominatim.openstreetmap.org/search.php?q=Zhengzhou%20University%20Zhengzhou%20CN&format=geojson&addressdetails=1&limit=1
503,Johannes Gutenberg Universität Mainz,https://nominatim.openstreetmap.org/search.php?q=Johannes%20Gutenberg%20Universit%C3%A4t%20Mainz%20Mainz%20DE&format=geojson&addressdetails=1&limit=1
504,University Of Huddersfield,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Huddersfield%20Huddersfield%20UK&format=geojson&addressdetails=1&limit=1
505,University Of Delaware,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Delaware%20Delaware%20US&format=geojson&addressdetails=1&limit=1
506,University Of Trento,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Trento%20Trento%20IT&format=geojson&addressdetails=1&limit=1
507,Aristotle University Of Thessaloniki,https://nominatim.openstreetmap.org/search.php?q=Aristotle%20University%20Of%20Thessaloniki%20Thessaloniki%20GR&format=geojson&addressdetails=1&limit=1
508,China University Of Petroleum,https://nominatim.openstreetmap.org/search.php?q=China%20University%20Of%20Petroleum%20Qingdao%20CN&format=geojson&addressdetails=1&limit=1
509,Soas University Of London,https://nominatim.openstreetmap.org/search.php?q=Soas%20University%20Of%20London%20London%20UK&format=geojson&addressdetails=1&limit=1
510,Ewha Womans University,https://nominatim.openstreetmap.org/search.php?q=Ewha%20Womans%20University%20Seoul%20KR&format=geojson&addressdetails=1&limit=1
511,Beihang University (Former Buaa),https://nominatim.openstreetmap.org/search.php?q=Beihang%20University%20%20Beijing%20CN&format=geojson&addressdetails=1&limit=1
512,Imam Abdulrahman Bin Faisal University (Iau) (Formerly University Of Dammam),https://nominatim.openstreetmap.org/search.php?q=Imam%20Abdulrahman%20Bin%20Faisal%20University%20%20%20Dammam%20SA&format=geojson&addressdetails=1&limit=1
513,Prince Mohammad Bin Fahd University,https://nominatim.openstreetmap.org/search.php?q=Prince%20Mohammad%20Bin%20Fahd%20University%20Cairo%20SA&format=geojson&addressdetails=1&limit=1
514,University Of Milano-Bicocca,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Milano-Bicocca%20Milan%20IT&format=geojson&addressdetails=1&limit=1
515,Ateneo De Manila University,https://nominatim.openstreetmap.org/search.php?q=Ateneo%20De%20Manila%20University%20Cairo%20PH&format=geojson&addressdetails=1&limit=1
516,Edith Cowan University,https://nominatim.openstreetmap.org/search.php?q=Edith%20Cowan%20University%20Perth%20AU&format=geojson&addressdetails=1&limit=1
517,Inti International University,https://nominatim.openstreetmap.org/search.php?q=Inti%20International%20University%20Florida%20MY&format=geojson&addressdetails=1&limit=1
518,Kyungpook National University,https://nominatim.openstreetmap.org/search.php?q=Kyungpook%20National%20University%20Daegu%20KR&format=geojson&addressdetails=1&limit=1
519,Sabanci University,https://nominatim.openstreetmap.org/search.php?q=Sabanci%20University%20Istanbul%20TR&format=geojson&addressdetails=1&limit=1
520,University Of Hull,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Hull%20Hull%20UK&format=geojson&addressdetails=1&limit=1
521,Ural Federal University - Urfu,https://nominatim.openstreetmap.org/search.php?q=Ural%20Federal%20University%20-%20Urfu%20Ural%20RU&format=geojson&addressdetails=1&limit=1
522,Canadian University Dubai,https://nominatim.openstreetmap.org/search.php?q=Canadian%20University%20Dubai%20Cairo%20AE&format=geojson&addressdetails=1&limit=1
523,Pusan National University,https://nominatim.openstreetmap.org/search.php?q=Pusan%20National%20University%20Busan%20KR&format=geojson&addressdetails=1&limit=1
524,Universidad Austral,https://nominatim.openstreetmap.org/search.php?q=Universidad%20Austral%20Ballarat%20AR&format=geojson&addressdetails=1&limit=1
525,Universität Jena,https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A4t%20Jena%20Jena%20DE&format=geojson&addressdetails=1&limit=1
526,Missouri University Of Science And Technology,https://nominatim.openstreetmap.org/search.php?q=Missouri%20University%20Of%20Science%20And%20Technology%20Rolla%20US&format=geojson&addressdetails=1&limit=1
527,Universität Leipzig,https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A4t%20Leipzig%20Leipzig%20DE&format=geojson&addressdetails=1&limit=1
528,University Of Bayreuth,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Bayreuth%20Bayreuth%20DE&format=geojson&addressdetails=1&limit=1
529,Warsaw University Of Technology,https://nominatim.openstreetmap.org/search.php?q=Warsaw%20University%20Of%20Technology%20Warsaw%20PL&format=geojson&addressdetails=1&limit=1
530,Coventry University,https://nominatim.openstreetmap.org/search.php?q=Coventry%20University%20Coventry%20UK&format=geojson&addressdetails=1&limit=1
531,Indian Institute Of Technology (Bhu) Varanasi,https://nominatim.openstreetmap.org/search.php?q=Indian%20Institute%20Of%20Technology%20%20Varanasi%20Varanasi%20IN&format=geojson&addressdetails=1&limit=1
532,University Of Utah,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Utah%20Salt%20Lake%20City%20US&format=geojson&addressdetails=1&limit=1
533,Universidad Nacional De La Plata (Unlp),https://nominatim.openstreetmap.org/search.php?q=Universidad%20Nacional%20De%20La%20Plata%20%20Melbourne%20AR&format=geojson&addressdetails=1&limit=1
534,Lahore University Of Management Sciences (Lums),https://nominatim.openstreetmap.org/search.php?q=Lahore%20University%20Of%20Management%20Sciences%20%20Pretoria%20PK&format=geojson&addressdetails=1&limit=1
535,Northumbria University At Newcastle,https://nominatim.openstreetmap.org/search.php?q=Northumbria%20University%20At%20Newcastle%20Newcastle%20upon%20Tyne%20UK&format=geojson&addressdetails=1&limit=1
536,University Of Bordeaux,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Bordeaux%20Bordeaux%20FR&format=geojson&addressdetails=1&limit=1
537,University Of Eastern Finland,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Eastern%20Finland%20Joensuu%20FI&format=geojson&addressdetails=1&limit=1
538,Applied Science University - Bahrain,https://nominatim.openstreetmap.org/search.php?q=Applied%20Science%20University%20-%20Bahrain%20Cairo%20BH&format=geojson&addressdetails=1&limit=1
539,Hitotsubashi University,https://nominatim.openstreetmap.org/search.php?q=Hitotsubashi%20University%20Tokyo%20JP&format=geojson&addressdetails=1&limit=1
540,Sunway University,https://nominatim.openstreetmap.org/search.php?q=Sunway%20University%20Petaling%20Jaya%20MY&format=geojson&addressdetails=1&limit=1
541,Université De Fribourg,https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A9%20De%20Fribourg%20Fribourg%20CH&format=geojson&addressdetails=1&limit=1
542,University Of Salamanca,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Salamanca%20Salamanca%20ES&format=geojson&addressdetails=1&limit=1
543,Universidad De Zaragoza,https://nominatim.openstreetmap.org/search.php?q=Universidad%20De%20Zaragoza%20Castro%20ES&format=geojson&addressdetails=1&limit=1
544,Universidad Pontificia Comillas,https://nominatim.openstreetmap.org/search.php?q=Universidad%20Pontificia%20Comillas%20Madrid%20ES&format=geojson&addressdetails=1&limit=1
545,University Of Bradford,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Bradford%20Bradford%20UK&format=geojson&addressdetails=1&limit=1
546,East China University Of Science And Technology,https://nominatim.openstreetmap.org/search.php?q=East%20China%20University%20Of%20Science%20And%20Technology%20Shanghai%20CN&format=geojson&addressdetails=1&limit=1
547,Tashkent Institute Of Irrigation And Agricultural Mechanization Engineers - National Research University (Tiiame-Nru),https://nominatim.openstreetmap.org/search.php?q=Tashkent%20Institute%20Of%20Irrigation%20And%20Agricultural%20Mechanization%20Engineers%20-%20National%20Research%20University%20%20Pretoria%20UZ&format=geojson&addressdetails=1&limit=1
